process_name;activity;business object;action;executing resource;IT_relatedness;deterministic_following_activity;deterministic_preceding_activity;following_activities_standardization;preceding_activities_standardization;failure_rate;number_of_resources;ef_relative;median_execution_time;et_relative;stability;task_type
BPI_Challenge_2015;extend procedure term;procedure term;extend;missing;1.0;False;False;12.0;32.0;1.0;7;0.0062903007620507415;0.25;0.02203678670673364;781.0445846261264;Physical or Cognitive Task task
BPI_Challenge_2015;registration date publication;registration date;publication;missing;0.533574104309082;False;False;12.0;15.0;1.0;8;0.008251792397528941;0.0;0.005500225253064734;270.69617770624365;Low Automatable User Task
BPI_Challenge_2015;set decision phase decision permitting decided;decision phase decision permitting decided;set;missing;1.0;False;False;16.0;15.0;1.0;8;0.006718672498534473;0.0;0.0019746785329459613;162.94271322945073;Low Automatable User Task
BPI_Challenge_2015;enter senddate decision;senddate decision;enter;missing;1.0;False;False;12.0;12.0;1.0;7;0.008432159444469515;0.0;0.0005962983189327978;232.02748277216878;High Automatable User Task
BPI_Challenge_2015;record date of decision environmental permit;date decision environmental permit;record;missing;1.0;False;False;11.0;27.0;1.0;8;0.008589980610542407;0.02;0.0039509573761431415;154.47648102228212;High Automatable User Task
BPI_Challenge_2015;start decision phase decision permitting sent;decision phase decision permitting sent;start;missing;0.6540809273719788;False;False;8.0;16.0;1.0;8;0.006718672498534473;0.0;0.004269306353616215;203.89361018874476;Low Automatable User Task
BPI_Challenge_2015;calculate provisional charges;provisional charges;calculate;missing;0.5266119837760925;False;False;12.0;7.0;1.0;7;0.005478649050818436;0.0;0.0021470539521155664;373.2982632727902;Automated
BPI_Challenge_2015;start waboprocedure;waboprocedure;start;missing;0.6540809273719788;False;False;24.0;18.0;1.0216450216450217;9;0.010641655769490851;0.0;5.75964676890718e-06;2.339510354307088;Low Automatable User Task
BPI_Challenge_2015;create procedure confirmation;procedure confirmation;create;missing;1.0;False;False;14.0;9.0;1.0217391304347827;9;0.008477251206204664;0.0;0.0011998926804847078;106.00915544556712;Low Automatable User Task
BPI_Challenge_2015;create subcases completeness;subcases completeness;create;missing;0.573469877243042;False;False;25.0;34.0;1.0;9;0.007800874780177659;0.0;0.026548540454403313;151.7220118433828;Low Automatable User Task
BPI_Challenge_2015;ask stakeholders views;stakeholders views;ask;missing;0.6140594482421875;False;False;9.0;9.0;1.0121107266435987;9;0.01318934030752583;0.0;0.002052675945688305;110.03918954194708;Physical or Cognitive Task task
BPI_Challenge_2015;coordination of application;application;coordination;missing;1.0;False;False;7.0;3.0;1.0;8;0.006583397213329124;0.0;0.00036034986212199303;227.015090569133;Physical or Cognitive Task task
BPI_Challenge_2015;by law;law;missing;missing;0.5244650840759277;False;False;20.0;15.0;1.0;8;0.013008973260585192;0.0;0.0003301184025737535;66.36507589881988;Physical or Cognitive Task task
BPI_Challenge_2015;decision date prior to decision;decision date decision;missing;missing;0.6754818558692932;False;False;33.0;22.0;1.099756690997567;8;0.01019073815213962;0.0;0.006916964377783103;407.0872510352539;Low Automatable User Task
BPI_Challenge_2015;set decision status;decision status;set;missing;1.0;False;False;20.0;21.0;1.2116564417177915;9;0.008905622942688391;0.0;0.00048212045476361674;85.69556299785191;High Automatable User Task
BPI_Challenge_2015;submit decision;decision;submit;missing;0.5707703232765198;False;False;20.0;15.0;1.0;8;0.008702710014880237;0.02;0.008462151325413052;168.1197342052601;Low Automatable User Task
BPI_Challenge_2015;phase decision ready;phase decision;ready;missing;0.5989518761634827;False;False;14.0;14.0;1.0;8;0.006786310141137187;0.0;9.905168183600475e-10;0.00015754502535408237;Automated
BPI_Challenge_2015;register objection and appeal periods;objection and appeal periods;register;missing;1.0;False;False;8.0;30.0;1.0;8;0.009627091130450441;0.03;0.004970362721775592;306.00915999209997;Low Automatable User Task
BPI_Challenge_2015;calculate final charges;final charges;calculate;missing;0.6458295583724976;False;False;6.0;5.0;1.0;5;0.004103350317896911;0.0;1.5015192317055836e-05;15.823064864925074;Automated
BPI_Challenge_2015;creating cover letter decision;cover letter decision;creating;missing;0.5455296635627747;False;False;36.0;5.0;1.0;8;0.006718672498534473;0.0;0.0005877915519668653;258.724650620919;Low Automatable User Task
BPI_Challenge_2015;create publication document;publication document;create;missing;1.0;False;False;22.0;17.0;1.6610169491525424;7;0.006628488975064283;0.09;0.022071328999740302;1745.713606825276;Low Automatable User Task
BPI_Challenge_2015;phase decision sent;phase decision;sent;missing;0.6117990016937256;False;False;7.0;15.0;1.0;8;0.008702710014880237;0.0;0.00042791911380063495;75.75417161506974;High Automatable User Task
BPI_Challenge_2015;objection lodged against decision;decision;objection lodged;missing;0.6672031283378601;False;False;22.0;14.0;1.0;7;0.01170131217026664;64800.0;0.22711494540324442;207.9496298751507;Physical or Cognitive Task task
BPI_Challenge_2015;read publication date field;publication date field;read;missing;1.0;False;False;14.0;13.0;1.6213592233009708;9;0.007530324209766897;0.0;4.848319163551813e-09;0.0011369772322061278;High Automatable User Task
BPI_Challenge_2015;phase decision irrevocable;phase decision;irrevocable;missing;0.5540521740913391;False;False;7.0;9.0;1.0;7;0.007733237137574932;0.0;9.488108470606772e-09;0.0005239747720950722;Physical or Cognitive Task task
BPI_Challenge_2015;phase case handled;phase case;handled;missing;0.5540521740913391;False;False;5.0;8.0;1.0;9;0.007936150065383054;0.0;0.002584594737759898;1163.7627903872813;Low Automatable User Task
BPI_Challenge_2015;stop all running subcases b;all running subcases b;stop;missing;0.8356830477714539;False;False;0.0;0.0;1.0;9;0.006200117238580542;0.0;0.0025781451178283027;980.5838506865192;Low Automatable User Task
BPI_Challenge_2015;phase archived case;phase case;archived;missing;1.0;False;False;11.0;13.0;1.0;9;0.007936150065383054;0.0;0.005860823213583498;1220.0068073663135;Physical or Cognitive Task task
BPI_Challenge_2015;request further information;further information;request;missing;1.0;False;False;5.0;3.0;1.0;5;0.0013076610903187973;0.07500000000000001;9.048006208470164e-06;29.73007931587376;High Automatable User Task
BPI_Challenge_2015;application submitted through olo;application olo;submitted;missing;1.0;False;True;2.0;1.0;1.0;3;0.0003607340938810479;0.05;3.649272488694913e-09;0.0004928571428571429;Low Automatable User Task
BPI_Challenge_2015;send message olo status in progress;message olo status;send in progress;missing;1.0;False;False;0.0;0.0;1.0;4;0.0002705505704107859;0.0;2.033166100844308e-09;0.007791375291375292;Automated
BPI_Challenge_2015;message request advice;message advice;request;missing;1.0;False;False;4.0;2.0;1.0;5;0.0002480046895432204;0.02;1.8767687084716694e-09;0.0020050505050505053;High Automatable User Task
BPI_Challenge_2015;message change status;message change status;missing;missing;1.0;False;False;8.0;13.0;2.9166666666666665;6;0.0007891058303647925;0.0;2.754627271859292e-05;49.659468414198095;High Automatable User Task
BPI_Challenge_2015;enter date decision procedure term extension;date decision procedure term extension;enter;missing;1.0;False;False;10.0;12.0;1.0;5;0.0017585787076701102;1.3050000000000002;0.0051245093992745945;576.6082099993166;High Automatable User Task
BPI_Challenge_2015;enter senddate decision procedure term extension;senddate decision procedure term extension;enter;missing;1.0;False;False;21.0;10.0;1.0;5;0.0016909410650674118;0.03;0.0030722038547438993;761.6489364635122;High Automatable User Task
BPI_Challenge_2015;date decision for inspection;date decision inspection;missing;missing;0.5703593492507935;False;False;9.0;8.0;1.0;6;0.002795689227578117;938.0450000000001;0.003203286400259855;388.1036885943171;Low Automatable User Task
BPI_Challenge_2015;register number of days extension period;number of days extension period;register;missing;1.0;False;False;4.0;12.0;1.0;6;0.001826216350272803;0.07;4.2501981894083034e-05;31.545432133412767;Low Automatable User Task
BPI_Challenge_2015;creating decision procedure term extension;decision procedure term extension;creating;missing;1.0;False;False;14.0;6.0;1.0;6;0.001826216350272803;0.0;1.981033636720096e-09;0.0008426738141650428;Low Automatable User Task
BPI_Challenge_2015;create decision procedure term extension;decision procedure term extension;create;missing;1.0;False;False;6.0;10.0;1.0238095238095237;4;0.000969472877305317;0.03;6.145374870962232e-07;0.5006794876708903;Low Automatable User Task
BPI_Challenge_2015;phase procedure extended;phase procedure;extended;missing;1.0;False;False;3.0;4.0;1.0;4;0.0009018352347026197;15;3.7900301418302875e-08;0.02165124501816385;Low Automatable User Task
BPI_Challenge_2015;copy decision to extend procedure to stakeholders;decision procedure;copy extend;missing;1.0;False;False;20.0;8.0;1.0;5;0.001375298732921497;0.03;1.4107044792012047e-07;0.17290589218857913;High Automatable User Task
BPI_Challenge_2015;enter senddate procedure term extension;senddate procedure term extension;enter;missing;1.0;False;False;16.0;5.0;1175;4;0.0010596564007755783;0.03;1.683878591212081e-08;0.007180800943971722;High Automatable User Task
BPI_Challenge_2015;reason for suspension found;reason for suspension;found;missing;0.6287044882774353;True;True;1.0;1.0;1.0;3;0.00020291292780808947;0.08;7.40280990563825e-09;0.0461404538341158;Physical or Cognitive Task task
BPI_Challenge_2015;register suspension by competent authority;suspension;register;competent authority;0.5927740931510925;False;True;4.0;1.0;1.0;1;0.00020291292780808947;1.55;6.805356227035531e-05;1057.1336046073427;Low Automatable User Task
BPI_Challenge_2015;phase procedure term suspended;phase procedure term;suspended;missing;1.0;False;False;2.0;2.0;1.0;2;0.00013527528520539296;0.02;1.7725037802232431e-09;0.01607843137254902;Physical or Cognitive Task task
BPI_Challenge_2015;send suspension by competent authority;suspension;send;competent authority;0.686505913734436;False;False;3.0;3.0;1.0;1;9.018352347026198e-05;0.2;0.00019162512301761417;9189.057502328787;High Automatable User Task
BPI_Challenge_2015;enter senddate suspension by competent authority;senddate suspension;enter;competent authority;1.0;False;False;3.0;2.0;1.0;1;9.018352347026198e-05;0.01;0.00015014160094266177;7199.991666675925;High Automatable User Task
BPI_Challenge_2015;continuation term to decision;continuation term decision;missing;missing;1.0;False;False;5.0;3.0;1.0;4;0.000180367046940524;0.16;9.800903255352051e-09;0.04436170212765958;Low Automatable User Task
BPI_Challenge_2015;date continuation term to decision;continuation term decision;date;missing;1.0;False;False;3.0;3.0;1.0;3;0.00013527528520539296;720.0;0.002093976587079102;26923.62146587187;Low Automatable User Task
BPI_Challenge_2015;investigate bag objects;bag objects;investigate;missing;0.8480201363563538;False;False;11.0;7.0;1.0;7;0.0019389457546106312;0.02;0.0008420186412164375;1465.2773569424598;Physical or Cognitive Task task
BPI_Challenge_2015;enter senddate continuation;senddate continuation;enter;missing;1.0;False;False;2.0;3.0;1.0;3;6.763764260269648e-05;0.03;0.00045304133120237954;28967.260000031074;High Automatable User Task
BPI_Challenge_2015;send continuation letter;continuation letter;send;missing;0.686505913734436;False;False;2.0;2.0;1.0;3;6.763764260269648e-05;0.0;7.819869618631955e-10;0.05000000000000001;Physical or Cognitive Task task
BPI_Challenge_2015;continue or abort mutation bag objects;mutation bag objects;continue abort;missing;1.0;False;False;6.0;5.0;1.1232876712328768;4;0.0018487622311403698;0.12;0.004658896480746055;1604.4932000840754;Physical or Cognitive Task task
BPI_Challenge_2015;mutation bag carry objects;bag carry objects;mutation;missing;0.8480201363563538;False;False;3.0;3.0;1.0;4;0.0013302069711863635;0.05;0.0003659778222865223;818.7904766329103;Physical or Cognitive Task task
BPI_Challenge_2015;registrer date of publishing received request;date of publishing received request;registrer;missing;0.5835991501808167;False;False;19.0;16.0;1.9795918367346939;5;0.00656085133246154;0.55;0.004447481040227468;29.428654316238166;High Automatable User Task
BPI_Challenge_2015;objections and preliminary injunction in system;objections preliminary injunction system;missing;missing;1.0;False;False;4.0;3.0;1.0;2;0.0002480046895432204;0.12;0.0014049232495921503;3035.006591028182;Automated
BPI_Challenge_2015;phase objection filed;phase objection;filed;missing;0.6672031283378601;False;False;10.0;4.0;1.0;3;0.0003607340938810479;0.0;1.72037131609903e-09;0.020625000000000008;Physical or Cognitive Task task
BPI_Challenge_2015;read field phased application;field phased application;read;missing;1.0;False;False;10.0;12.0;1.0;8;0.0028407809893132483;0.0;1.563973923726391e-09;0.0001409523809523806;High Automatable User Task
BPI_Challenge_2015;submit draft decision;draft decision;submit;missing;0.5707703232765198;False;False;4.0;15.0;1.0;7;0.0013527528520539303;0.03;0.0015451106257024702;867.574556362311;Low Automatable User Task
BPI_Challenge_2015;enter date advice on treatment of environmental permit;date advice treatment environmental permit;enter;missing;1.0;False;False;12.0;25.0;1.0980392156862746;6;0.002525138657167335;475;0.008716689593340985;1116.1397005539154;High Automatable User Task
BPI_Challenge_2015;enrich draft decision;draft decision;enrich;missing;0.583942174911499;False;False;9.0;3.0;1.0196078431372548;6;0.0023447716102268095;0.0;7.519899420061223e-06;13.82208264492709;Physical or Cognitive Task task
BPI_Challenge_2015;enter senddate draft decision;senddate draft decision;enter;missing;1.0;False;False;11.0;13.0;1.543859649122807;7;0.0019840375163457653;35;0.0015537427191121575;682.2054357822127;High Automatable User Task
BPI_Challenge_2015;article applies;article;applies;missing;0.6314882636070251;False;False;0.0;0.0;2.0;4;0.0005411011408215718;0.0;0.000325990137004686;2605.2807292571542;Physical or Cognitive Task task
BPI_Challenge_2015;create subcases present decision;subcases present decision;create;missing;0.573469877243042;True;True;1.0;1.0;1.0;2;9.018352347026198e-05;0.060000000000000005;9.905168183600475e-10;0.00574561403508772;Low Automatable User Task
BPI_Challenge_2015;enrich decision;decision;enrich;missing;0.583942174911499;False;True;2.0;1.0;1.0;2;9.018352347026198e-05;0.05;8.862518901116216e-10;0.006813725490196078;Physical or Cognitive Task task
BPI_Challenge_2015;phase asked additional information;phase additional information;asked;missing;1.0;False;False;15.0;12.0;1.02;9;0.0022996798484916856;0.0;0.0005265150015028011;305.7055389317975;Low Automatable User Task
BPI_Challenge_2015;phase additional information received;phase additional information;received;missing;1.0;False;False;11.0;13.0;1.0135135135135136;8;0.0016909410650674118;0.0;1.4075765313537519e-09;0.0012376376376376373;High Automatable User Task
BPI_Challenge_2015;send confirmation receipt additional data;confirmation receipt additional data;send;missing;1.0;False;False;6.0;5.0;1.0135135135135136;8;0.0016909410650674118;0.0;0.004859834495022353;2432.3036452606;High Automatable User Task
BPI_Challenge_2015;mer present in supplement;mer supplement;missing;missing;0.543451189994812;False;False;5.0;6.0;1.0;7;0.0012174775668485362;0.1;0.0003006564181959887;405.4908627488647;Automated
BPI_Challenge_2015;enter senddate decision suspension;senddate decision suspension;enter;missing;1.0;False;False;11.0;7.0;2.1;6;0.0004734634982188756;0.0;0.0007907046567789747;6144.401815223008;High Automatable User Task
BPI_Challenge_2015;phase decision suspended;phase decision;suspended;missing;0.5540521740913391;False;False;5.0;5.0;1.0;3;0.00022545880867565495;0.0;8.966783829364641e-09;172;Physical or Cognitive Task task
BPI_Challenge_2015;enter date decision suspension;date decision suspension;enter;missing;1.0;False;False;5.0;8.0;1.0;6;0.00022545880867565495;704265;2.8041583260237076e-05;44.319570286545044;High Automatable User Task
BPI_Challenge_2015;send decision suspension;decision suspension;send;missing;0.686505913734436;False;False;5.0;5.0;1.1;3;0.0002480046895432204;0.0;0.00024708916439414915;4308.758545458343;High Automatable User Task
BPI_Challenge_2015;creating decision suspension art wabo;decision suspension art wabo;creating;missing;0.5693081617355347;False;False;0.0;0.0;1.0;4;0.00020291292780808947;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;treat subcase suspension art wabo;subcase suspension art wabo;treat;missing;0.5693081617355347;False;False;0.0;0.0;1.2222222222222223;4;0.0002480046895432204;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;subcase art wabo completed;subcase art wabo;completed;missing;0.5693081617355347;False;False;0.0;0.0;1.2222222222222223;4;0.0002480046895432204;0.0;6.255895694905564e-10;0.01090909090909091;Low Automatable User Task
BPI_Challenge_2015;refusal after suspension;suspension;refusal;missing;0.6590256094932556;False;False;3.0;6.0;1.0;4;0.000180367046940524;5040035;0.009098887858382646;75542.8220118038;Physical or Cognitive Task task
BPI_Challenge_2015;enter enddate of suspension;enddate of suspension;enter;missing;1.0;False;False;6.0;4.0;1.0;4;0.000180367046940524;0.12;0.004621994463883265;110823.08053587729;High Automatable User Task
BPI_Challenge_2015;phase procedure resumed;phase procedure;resumed;missing;1.0;False;False;6.0;6.0;1.0;5;0.00022545880867565495;0.0;2.606623206210652e-10;0.005000000000000002;Physical or Cognitive Task task
BPI_Challenge_2015;keep permanently suspended;suspended;keep;missing;0.6864859461784363;False;False;6.0;6.0;1.0;6;0.0007891058303647925;0.07;0.002415472123689319;1474.8695615650133;Physical or Cognitive Task task
BPI_Challenge_2015;creating decision permanently suspended;decision permanently suspended;creating;missing;0.5455296635627747;False;False;4.0;6.0;1.0;6;0.0007214681877620961;0.0;4.1705971299370426e-10;0.000564516129032258;Low Automatable User Task
BPI_Challenge_2015;decision keep permanently suspended;decision keep;suspended;missing;0.6864859461784363;False;False;2.0;3.0;1.0;4;0.00038327997474861346;0.0;6.007093509872757e-05;677.4651546829992;Physical or Cognitive Task task
BPI_Challenge_2015;enter date decision permanent suspension;date decision suspension;enter;missing;1.0;False;False;7.0;10.0;1.0;6;0.0007214681877620961;612.64;0.002001833812183623;2343.951524441544;High Automatable User Task
BPI_Challenge_2015;phase permanently suspended;phase;permanently suspended;missing;0.5540521740913391;False;False;5.0;4.0;1.0;5;0.00038327997474861346;0.0;3.127947847452782e-09;0.017564950980392152;Physical or Cognitive Task task
BPI_Challenge_2015;copy decision permanent suspension to stakeholders;decision permanent suspension;copy;missing;1.0;False;False;5.0;6.0;1.0;4;0.0003607340938810479;65;5.352231561776455e-06;63.44084891297996;High Automatable User Task
BPI_Challenge_2015;enter senddate decision permanent suspension;senddate decision permanent suspension;enter;missing;1.0;False;False;6.0;4.0;1.53125;6;0.0011047481625107091;0.0;0.0007771835287512546;2375.8910237492128;High Automatable User Task
BPI_Challenge_2015;objection to permanent suspension received;objection permanent suspension;received;missing;0.6754818558692932;False;False;9.0;9.0;1.0;6;0.0006763764260269652;11044555;0.007504030193716897;3544.1980544731477;Automated
BPI_Challenge_2015;treat subcase perspective;subcase perspective;treat;missing;0.5552980899810791;False;False;5.0;6.0;1.0;4;0.0002705505704107859;0.0;1.876768708471669e-09;0.009595959595959599;Physical or Cognitive Task task
BPI_Challenge_2015;perspective from gs or vrom received;perspective;received;missing;1.0;True;False;1.0;8.0;1.0625;4;0.00038327997474861346;0.02;0.0011786135640732707;5335.239936453187;Automated
BPI_Challenge_2015;hearing about draft;about draft;hearing;missing;0.600161612033844;False;True;5.0;1.0;1.0;4;0.0003607340938810479;0.0;7.819869618631956e-10;0.0030638888888888886;Physical or Cognitive Task task
BPI_Challenge_2015;perspective regarding draft founded;perspective regarding draft;founded;missing;0.6402621269226074;False;False;2.0;4.0;1.0;4;0.00033818821301348246;0.0;1.5118414596021781e-09;0.006574712643678162;Low Automatable User Task
BPI_Challenge_2015;updated plan after perspective;plan perspective;updated;missing;0.6590256094932556;False;False;3.0;4.0;1.0;4;0.00033818821301348246;0.0;1.4075765313537519e-09;0.0038730158730158736;Low Automatable User Task
BPI_Challenge_2015;subcase perspective complete;subcase perspective;complete;missing;0.5552980899810791;False;False;6.0;6.0;1.0;4;0.00033818821301348246;0.0;3.127947847452782e-10;0.0011428571428571432;Automated
BPI_Challenge_2015;phase perspective submitted;phase perspective;submitted;missing;0.5552980899810791;False;False;8.0;8.0;1.1875;4;0.00042837173648374425;0.0;6.255895694905565e-10;0.003075048732943469;Low Automatable User Task
BPI_Challenge_2015;create subcases submit draft decision;subcases draft decision;create submit;missing;0.573469877243042;True;True;1.0;1.0;1.0;2;4.509176173513099e-05;0.31000000000000005;3.2322127757012085e-09;0.1858064516129032;Physical or Cognitive Task task
BPI_Challenge_2015;set decision phase draft decision permitted sent;decision phase draft decision permitted;set sent;missing;1.0;False;False;0.0;0.0;1.0;7;0.0008341975920999231;0.0;0.0005195126731865651;751.6307498483473;High Automatable User Task
BPI_Challenge_2015;start decisionphase draft decision permitting decided;decisionphase draft decision permitting;start decided;missing;0.6540809273719788;False;False;0.0;0.0;;0;0.0008792893538350544;0.0;0.005288668116508654;11293.042039740014;Physical or Cognitive Task task
BPI_Challenge_2015;set decision phase draft decision for inspection;decision phase draft decision inspection;set;missing;1.0;False;False;0.0;0.0;1.0;5;0.0008116517112323579;4960715;0.0015454932779891426;1339.1711672241531;High Automatable User Task
BPI_Challenge_2015;set decision phase inspection of decision permitting;decision phase inspection decision permitting;set;missing;1.0;False;False;6.0;3.0;1.0;6;0.0008116517112323579;0.0;0.000528744863390786;198.40613402829328;High Automatable User Task
BPI_Challenge_2015;phase draft decision ready;phase draft decision;ready;missing;0.5989518761634827;False;False;10.0;10.0;1.0;6;0.0009018352347026197;0.0;1.563973923726391e-10;0.0007500000000000004;Automated
BPI_Challenge_2015;create cover letter draft decision;cover letter draft decision;create;missing;0.573469877243042;False;False;14.0;2.0;1.0;5;0.0008341975920999231;0.0;3.701404952819125e-09;0.0014974833988918505;Low Automatable User Task
BPI_Challenge_2015;start decision phase extension granted;decision phase extension;start granted;missing;0.6540809273719788;False;False;5.0;11.0;2.0;4;0.0009469269964377518;0.0;0.0020773750560112102;1558.9394089837947;Low Automatable User Task
BPI_Challenge_2015;enter senddate updated plan;senddate updated plan;enter;missing;1.0;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;720.0;7.507074833886677e-06;720.0000000000001;High Automatable User Task
BPI_Challenge_2015;updated plan after review;plan review;updated;missing;0.6590256094932556;False;False;7.0;3.0;1.0;4;0.00022545880867565495;0.01;0.00034849076918301705;6684.585889728945;High Automatable User Task
BPI_Challenge_2015;term for submitting updated plan;term updated plan;submitting;missing;1.0;True;True;1.0;1.0;1.0;2;4.509176173513099e-05;0.09;9.383843542358345e-10;0.09;Low Automatable User Task
BPI_Challenge_2015;create letter requesting updated plan;letter updated plan;create requesting;missing;0.5971442461013794;False;True;2.0;1.0;1.0;2;4.509176173513099e-05;35;3.649272488694913e-10;35;Physical or Cognitive Task task
BPI_Challenge_2015;request updated plan;updated plan;request;missing;0.5971442461013794;False;False;2.0;2.0;1.0;1;4.509176173513099e-05;0.2;2.0852985649685216e-09;0.20000000000000007;Low Automatable User Task
BPI_Challenge_2015;phase updated plan requested;phase updated plan;requested;missing;0.5971442461013794;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;165;1.72037131609903e-09;165;Low Automatable User Task
BPI_Challenge_2015;updated plan received;updated plan received;missing;missing;0.5971442461013794;False;False;2.0;2.0;1.0;2;4.509176173513099e-05;65;6.777220336147694e-10;65;Automated
BPI_Challenge_2015;request updated plan again;updated plan;request;missing;0.6866353154182434;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.05;2.606623206210652e-10;0.0;Low Automatable User Task
BPI_Challenge_2015;contacting applicant;applicant;contacting;missing;0.4969266951084137;False;False;2.0;4.0;1.0;3;0.00013527528520539296;0.61;0.00040416735461578637;6149.079866771921;Physical or Cognitive Task task
BPI_Challenge_2015;partly permit;missing;permit;missing;0.5681877136230469;False;False;2.0;2.0;1.0;3;0.00013527528520539296;0.04;1.2198996605065849e-08;0.21304273504273508;Physical or Cognitive Task task
BPI_Challenge_2015;create cover letter extend procedure term;cover letter procedure term;create extend;missing;1.0;False;False;11.0;4.0;1.0;4;0.0004734634982188756;0.0;3.8056698810675515e-09;0.006337247227658188;Physical or Cognitive Task task
BPI_Challenge_2015;treat objection subcase;objection subcase;treat;missing;0.6672031283378601;False;False;2.0;6.0;1.0;1;0.000180367046940524;0.0;0.0006309081234805086;15127.467857219583;Low Automatable User Task
BPI_Challenge_2015;request for preliminary injunction received;request for preliminary injunction;received;missing;0.5703593492507935;False;False;2.0;3.0;1.0;1;0.00033818821301348246;0.0;0.008080532773372447;50852.17954740623;Automated
BPI_Challenge_2015;objection subcase completed;subcase;objection completed;missing;0.6672031283378601;False;False;3.0;2.0;1.0;1;0.000180367046940524;0.0;0.001276515777207801;30607.491964288634;Low Automatable User Task
BPI_Challenge_2015;record date of decision no permit required;date of decision no permit required;record;missing;1.0;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;28091.57;0.0001464482765217819;0.0;High Automatable User Task
BPI_Challenge_2015;generating decision no permit required;decision no permit required;generating;missing;0.5936272144317627;False;False;2.0;2.0;2.0;1;4.509176173513099e-05;0.56;5.8388359819118604e-09;0.56;Low Automatable User Task
BPI_Challenge_2015;enter senddate letter no permit required;senddate letter no permit required;enter;missing;1.0;False;True;0.0;1.0;3.0;1;6.763764260269648e-05;0.02;3.649272488694913e-10;0.009047619047619046;High Automatable User Task
BPI_Challenge_2015;generate letter no permit required;letter no permit required;generate;missing;0.5681877136230469;True;True;1.0;1.0;2.0;1;4.509176173513099e-05;115;1.1990466748568997e-09;115;Physical or Cognitive Task task
BPI_Challenge_2015;no permit needed or only notification needed;permit notification;needed needed;missing;1.0;False;False;5.0;8.0;1.010989010989011;6;0.002074221039816026;0.07;0.0007124798422281293;469.57830827042903;Low Automatable User Task
BPI_Challenge_2015;create decision no permit required;decision no permit required;create;missing;0.573469877243042;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;phase activity no permit required;phase activity no permit required;missing;missing;0.5681877136230469;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.12;6.255895694905564e-10;0.0;Low Automatable User Task
BPI_Challenge_2015;appeal and preliminary injunction in system;appeal preliminary injunction system;missing;missing;1.0;False;False;2.0;3.0;1.0;2;0.00013527528520539296;51840.0;0.004549287349335326;78304.63366336633;Physical or Cognitive Task task
BPI_Challenge_2015;create monitoring case;monitoring case;create;missing;0.7564176917076111;False;False;9.0;8.0;1.0;4;0.0003607340938810479;0.0;0.0009462042238544665;11343.75;Low Automatable User Task
BPI_Challenge_2015;phase appeal lodged;phase appeal lodged;missing;missing;0.5540521740913391;False;False;3.0;3.0;1.0;3;0.00013527528520539296;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;appeal subcase completed;subcase completed;appeal;missing;0.46806591749191284;False;True;3.0;1.0;1.0;1;0.00013527528520539296;92190.01;0.005765746371474641;63414.05893151674;Physical or Cognitive Task task
BPI_Challenge_2015;treat appeal subcase;appeal subcase;treat;missing;0.46066179871559143;True;False;1.0;5.0;1.0;1;0.00013527528520539296;0.0;9.018916293488854e-09;0.2883333333333333;Physical or Cognitive Task task
BPI_Challenge_2015;appealed to higher court;missing;appealed;missing;0.6754818558692932;False;False;2.0;4.0;1.0;2;0.00013527528520539296;40320.0;0.0011260612250830015;5045.760000000001;Physical or Cognitive Task task
BPI_Challenge_2015;appeal system;system;appeal;missing;1.0;False;True;2.0;1.0;1.0;1;4.509176173513099e-05;0.0;0.0;0.0;Automated
BPI_Challenge_2015;appeal to higher court subcase completed;missing;appeal;missing;0.6754818558692932;True;True;1.0;1.0;1.0;1;2.2545880867565496e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;treating appeal to higher court subcase;appeal;treating;missing;0.6754818558692932;False;True;0.0;1.0;1.0;1;4.509176173513099e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;phase appeal to higher court;phase appeal;missing;missing;0.6754818558692932;False;True;0.0;1.0;1.0;1;4.509176173513099e-05;0.0;0.0;0.0;Physical or Cognitive Task task
BPI_Challenge_2015;initiative competent authority;initiative competent authority;missing;missing;0.5927740931510925;False;False;3.0;3.0;1.0;4;0.00011272940433782747;0.0;4.691921771179174e-10;0.010222222222222223;Physical or Cognitive Task task
BPI_Challenge_2015;enter date termination request received;date termination request;enter received;missing;1.0;False;False;9.0;6.0;1.0;4;0.0006538305451593992;0.1;0.0009987265866778648;919.2373456182348;High Automatable User Task
BPI_Challenge_2015;phase procedure prematurely terminated;phase procedure;terminated;missing;1.0;False;False;4.0;3.0;1.0;4;0.00011272940433782747;0.0;0.0;0.0;Low Automatable User Task
BPI_Challenge_2015;create message terminate request;message terminate request;create;missing;1.0;False;False;2.0;3.0;1.0;4;0.00011272940433782747;0.0;2.606623206210652e-10;0.010000000000000002;High Automatable User Task
